user_id,month,total_income,total_expenses,savings,savings_ratio,debt_ratio,expense_ratio,financial_health
user_0211,2024-05,67737.1,63190.01,4547.08,0.067,29.550947385763582,0.9328715921659492,Moderate
user_0211,2024-06,71755.9,63603.65,8152.25,0.114,31.417679359589943,0.8863891318149125,Moderate
user_0211,2024-07,66774.91,58973.49,7801.41,0.117,29.707233830738687,0.8831685071491266,Moderate
user_0211,2024-08,68433.1,64186.06,4247.04,0.062,31.23336187213995,0.9379388727375046,Moderate
user_0211,2024-09,70692.8,63207.29,7485.5,0.106,30.323753747223055,0.8941122551069062,Moderate
user_0211,2024-10,68122.65,58047.42,10075.24,0.148,32.111097110650554,0.8521015419391186,Moderate
user_0211,2024-11,70723.06,58666.46,12056.61,0.17,30.026445263709338,0.8295237059118682,Moderate
user_0211,2024-12,72516.62,65629.3,6887.31,0.095,31.522583465130385,0.9050243304437248,Moderate
user_0212,2024-01,61439.74,35764.87,25674.86,0.418,48.80489809396905,0.5821130910654354,Needs Improvement
user_0212,2024-02,63860.74,36063.82,27796.92,0.435,48.19067876922821,0.5647259965518735,Needs Improvement
user_0212,2024-03,63623.17,36028.53,27594.64,0.434,46.22994195277416,0.566280062662078,Needs Improvement
user_0212,2024-04,60069.71,34631.36,25438.34,0.423,47.60944733934104,0.5765196229228514,Needs Improvement
user_0212,2024-05,60575.51,39956.37,20619.14,0.34,48.88014889126499,0.6596125968355071,Needs Improvement
user_0212,2024-06,59391.65,37350.04,22041.61,0.371,47.97876575122228,0.6288769683563616,Needs Improvement
user_0212,2024-07,63809.34,39505.27,24304.06,0.381,45.86873921268806,0.6191142845696936,Needs Improvement
user_0212,2024-08,61731.15,38265.82,23465.33,0.38,48.77923608581738,0.6198786331380863,Needs Improvement
user_0212,2024-09,60947.83,40730.59,20217.25,0.332,45.4978490393502,0.6682860495937785,Needs Improvement
user_0212,2024-10,65050.45,38831.33,26219.12,0.403,46.402065666325846,0.596941721658419,Needs Improvement
user_0212,2024-11,62720.56,35844.15,26876.4,0.429,45.52028248920241,0.5714897024820069,Needs Improvement
user_0212,2024-12,59620.71,34653.88,24966.83,0.419,45.862576834369015,0.5812389897431192,Needs Improvement
user_0213,2024-01,60848.68,41322.22,19526.46,0.321,30.888633755216794,0.6790981020899545,Needs Improvement
user_0213,2024-02,61378.62,41268.8,20109.82,0.328,33.649434133843606,0.6723644277183661,Needs Improvement
user_0213,2024-03,60299.23,37821.01,22478.23,0.373,32.08266894153557,0.6272219943314664,Needs Improvement
user_0213,2024-04,60170.65,36632.54,23538.11,0.391,30.606611846706773,0.6088107961012104,Needs Improvement
user_0213,2024-05,57092.92,38439.79,18653.14,0.327,31.940380665628958,0.6732846185006197,Needs Improvement
user_0213,2024-06,59215.73,37520.49,21695.24,0.366,32.724748692541894,0.633623707579788,Needs Improvement
user_0213,2024-07,59860.2,38786.03,21074.18,0.352,30.602589747046302,0.6479434185468756,Needs Improvement
user_0213,2024-08,56786.07,39572.6,17213.47,0.303,31.053939295394656,0.6968716157155805,Needs Improvement
user_0213,2024-09,58559.86,41485.73,17074.14,0.292,32.31894863425929,0.7084327863157089,Needs Improvement
user_0213,2024-10,57696.34,39185.32,18511.01,0.321,32.533804156049776,0.6791648327740216,Needs Improvement
user_0213,2024-11,61429.72,42497.19,18932.52,0.308,32.33877186631505,0.6918018871056958,Needs Improvement
user_0213,2024-12,58473.73,39357.06,19116.67,0.327,33.387471661927485,0.6730724492022819,Needs Improvement
user_0214,2024-01,58676.93,44689.54,13987.38,0.238,10.61160792892903,0.7616203672727513,Moderate
user_0214,2024-02,62625.29,36953.66,25671.63,0.41,10.550172562986488,0.5900757019999038,Moderate
user_0214,2024-03,61417.46,37505.61,23911.85,0.389,10.20815057924321,0.610666968201684,Moderate
user_0214,2024-04,63911.96,41122.88,22789.07,0.357,10.349606904481561,0.6434302116591312,Moderate
user_0214,2024-05,58882.61,42459.45,16423.16,0.279,10.651776259625457,0.72108633993595,Moderate
user_0214,2024-06,62212.58,40799.39,21413.19,0.344,10.370870915904497,0.65580606618471,Moderate
user_0214,2024-07,62084.81,38544.82,23540.0,0.379,10.900674463001463,0.6208413141768866,Moderate
user_0214,2024-08,62057.27,39178.33,22878.95,0.369,10.387465764324103,0.6313253235625407,Moderate
user_0214,2024-09,63391.39,37960.3,25431.09,0.401,10.223720389848511,0.598824285356145,Moderate
user_0214,2024-10,62615.26,39213.32,23401.95,0.374,10.745371755863369,0.6262581391569267,Moderate
user_0214,2024-11,59237.97,42854.92,16383.05,0.277,9.98935919030399,0.7234366269446694,Moderate
user_0214,2024-12,58512.99,43958.62,14554.37,0.249,10.52491814247732,0.7512625212381233,Moderate
user_0215,2024-01,49860.12,37372.03,12488.08,0.25,37.02881365531291,0.7495376021630604,Moderate
user_0215,2024-02,50655.58,43365.68,7289.9,0.144,38.36961883275138,0.8560888223209725,Moderate
user_0215,2024-03,51293.38,39032.52,12260.86,0.239,36.56857506112978,0.7609661130217571,Moderate
user_0215,2024-04,51533.55,36337.4,15196.15,0.295,35.97275142535461,0.705121287514613,Moderate
user_0215,2024-05,48460.47,36114.6,12345.87,0.255,35.48774120925708,0.745238393165962,Moderate
user_0215,2024-06,50535.39,41732.45,8802.94,0.174,36.547913511256205,0.8258064146031081,Moderate
user_0215,2024-07,49777.37,36185.61,13591.75,0.273,36.785086644402575,0.7269491301469874,Moderate
user_0215,2024-08,49452.41,40391.26,9061.15,0.183,38.347554843998566,0.8167703963474863,Moderate
user_0215,2024-09,48642.88,37210.39,11432.49,0.235,36.50252331889752,0.7649709609372464,Moderate
user_0215,2024-10,52981.68,41630.07,11351.61,0.214,38.05855866989528,0.7857446673654567,Moderate
user_0215,2024-11,49768.45,43369.16,6399.29,0.129,35.147328390076424,0.8714186500050746,Moderate
user_0215,2024-12,48347.61,42291.76,6055.86,0.125,38.16483215144459,0.8747434316837115,Moderate
user_0216,2024-01,23976.46,17431.26,6545.2,0.273,11.324457581998084,0.727015622805251,Needs Improvement
user_0216,2024-02,24011.27,17793.96,6217.31,0.259,12.437404015603189,0.7410669914586018,Needs Improvement
user_0216,2024-03,25419.65,19944.36,5475.29,0.215,12.20702599764516,0.7846039434225619,Needs Improvement
user_0216,2024-04,25087.68,20015.91,5071.78,0.202,11.992809767726044,0.7978378918877712,Needs Improvement
user_0216,2024-05,24536.37,19122.78,5413.59,0.221,11.918804849469188,0.779364701256946,Needs Improvement
user_0216,2024-06,25808.63,20712.03,5096.61,0.197,11.773327463463522,0.8025232041582943,Needs Improvement
user_0216,2024-07,25658.48,17379.63,8278.84,0.323,12.207847983767623,0.6773447366337586,Needs Improvement
user_0216,2024-08,24678.54,17151.52,7527.02,0.305,11.71655013551401,0.6949974050943112,Needs Improvement
user_0216,2024-09,25276.61,17453.26,7823.34,0.31,12.3827105735579,0.6904907789357966,Needs Improvement
user_0216,2024-10,23944.18,20516.61,3427.57,0.143,12.125058657555803,0.8568514847772088,Needs Improvement
user_0216,2024-11,24574.28,18479.09,6095.19,0.248,12.165057444366026,0.7519688636253289,Needs Improvement
user_0216,2024-12,25253.68,19540.41,5713.27,0.226,11.747338647956362,0.7737649813517018,Needs Improvement
user_0217,2024-01,77310.62,53104.23,24206.39,0.313,33.149733187867334,0.686894434133681,Needs Improvement
user_0217,2024-02,76769.12,46351.96,30417.16,0.396,35.03071954052703,0.6037839128826028,Needs Improvement
user_0217,2024-03,79448.54,46357.98,33090.56,0.417,32.697452594541716,0.5834969106444379,Needs Improvement
user_0217,2024-04,73623.2,47663.9,25959.3,0.353,33.82001807443025,0.647403278232056,Needs Improvement
user_0217,2024-05,81185.33,48073.57,33111.76,0.408,33.29475332801308,0.5921460406517213,Needs Improvement
user_0217,2024-06,80433.26,48279.28,32153.98,0.4,34.46444677271962,0.6002402407046349,Needs Improvement
user_0217,2024-07,74275.23,47233.11,27042.11,0.364,35.64195771150924,0.6359201746700923,Needs Improvement
user_0217,2024-08,78097.77,46861.53,31236.24,0.4,34.55485182062337,0.6000366938772146,Needs Improvement
user_0217,2024-09,80581.73,46179.46,34402.27,0.427,34.143461313453024,0.5730760245934629,Needs Improvement
user_0217,2024-10,80955.44,45196.72,35758.72,0.442,34.875625112491335,0.5582913492320328,Needs Improvement
user_0217,2024-11,78291.09,50103.7,28187.39,0.36,33.61827211161614,0.6399668492227228,Needs Improvement
user_0217,2024-12,75964.28,50147.57,25816.72,0.34,33.15526301474777,0.6601466164044714,Needs Improvement
user_0218,2024-01,51434.0,33380.77,18053.23,0.351,23.03577013858949,0.6490020689889018,Needs Improvement
user_0218,2024-02,54287.87,35114.74,19173.12,0.353,25.364093310854912,0.6468248667531908,Needs Improvement
user_0218,2024-03,49985.65,36223.1,13762.55,0.275,23.502549789243336,0.7246700242962485,Needs Improvement
user_0218,2024-04,53354.64,37621.05,15733.59,0.295,23.28846333997754,0.7051130453029097,Needs Improvement
user_0218,2024-05,53987.17,33426.73,20560.44,0.381,24.500710205468543,0.6191606470677349,Needs Improvement
user_0218,2024-06,54368.63,38323.77,16044.86,0.295,25.333117429725146,0.7048875946564711,Needs Improvement
user_0218,2024-07,51034.46,32792.65,18241.81,0.357,23.47195796991835,0.6425589751349291,Needs Improvement
user_0218,2024-08,51853.16,37688.89,14164.27,0.273,23.379427233764275,0.7268387997614865,Needs Improvement
user_0218,2024-09,52678.81,34344.87,18333.94,0.348,23.84228026078447,0.6519674206862254,Needs Improvement
user_0218,2024-10,52690.14,35366.06,17324.08,0.329,24.98296305901408,0.6712082576751836,Needs Improvement
user_0218,2024-11,50066.51,37665.52,12400.99,0.248,23.171272735468712,0.7523097483282131,Needs Improvement
user_0218,2024-12,50264.24,36712.85,13551.39,0.27,25.086878388029373,0.7303969416677982,Needs Improvement
user_0219,2024-01,46902.77,35747.48,11155.29,0.238,29.149806077174354,0.762161299943325,Moderate
user_0219,2024-02,46705.08,39331.45,7373.63,0.158,29.836695544425734,0.8421235685222361,Moderate
user_0219,2024-03,46386.32,36759.34,9626.98,0.208,29.840154799918356,0.792460861758828,Moderate
user_0219,2024-04,47309.87,38012.91,9296.96,0.197,27.735728947337083,0.8034880017582191,Moderate
user_0219,2024-05,48614.9,34454.94,14159.96,0.291,30.00208009279739,0.7087321760338329,Moderate
user_0219,2024-06,47397.01,35409.51,11987.5,0.253,30.0320097661655,0.7470831312122812,Moderate
user_0219,2024-07,45928.73,36261.54,9667.19,0.21,28.664464282538006,0.7895175729658789,Moderate
user_0219,2024-08,47057.25,40076.42,6980.83,0.148,29.770746240451267,0.8516524831668708,Moderate
user_0219,2024-09,45995.0,38617.06,7377.95,0.16,29.12128214243264,0.8395924380802468,Moderate
user_0219,2024-10,50020.05,35641.98,14378.07,0.287,29.257381279266152,0.7125538444644786,Moderate
user_0219,2024-11,48095.82,36949.89,11145.93,0.232,28.91452130127789,0.768255789474744,Moderate
user_0219,2024-12,46676.5,38920.84,7755.65,0.166,28.900670106281442,0.8338424351089148,Moderate
user_0220,2024-01,79842.08,59588.9,20253.18,0.254,18.93786699293837,0.746334466394161,Moderate
user_0220,2024-02,79706.2,64628.68,15077.51,0.189,19.28849335358683,0.8108363634656924,Moderate
user_0220,2024-03,78841.73,60831.91,18009.83,0.228,18.784210503499473,0.7715698595254935,Moderate
user_0220,2024-04,73717.53,63027.41,10690.12,0.145,18.096638783180303,0.854985383427023,Moderate
user_0220,2024-05,78202.42,62933.94,15268.47,0.195,18.43290064902236,0.8047570167314204,Moderate
user_0220,2024-06,74576.65,68824.73,5751.91,0.077,17.801467226741796,0.9228724589615325,Moderate
user_0220,2024-07,72857.16,59043.79,13813.37,0.19,19.474100558556017,0.8104047987784285,Moderate
user_0220,2024-08,80000.28,64521.91,15478.36,0.193,19.304922379670472,0.8065211101211982,Moderate
user_0220,2024-09,74158.03,68491.09,5666.94,0.076,17.933651264289562,0.923582956804469,Moderate
user_0220,2024-10,73296.61,57728.98,15567.64,0.212,18.734003311702313,0.7876077017530684,Moderate
user_0220,2024-11,78486.7,60913.88,17572.81,0.224,19.48679095808464,0.7761045645092558,Moderate
user_0220,2024-12,75841.04,58207.57,17633.47,0.233,18.534704958276578,0.7674943550384427,Moderate
user_0221,2024-01,48421.93,37992.99,10428.94,0.215,33.734331705398965,0.7846236299086751,Moderate
user_0221,2024-02,48015.54,33968.12,14047.42,0.293,34.368277641546044,0.7074401838464489,Moderate
user_0221,2024-03,49882.03,32412.76,17469.27,0.35,35.18333399394669,0.6497883386339864,Moderate
user_0221,2024-04,47866.53,33859.49,14007.04,0.293,35.41489340368536,0.707373026749709,Moderate
user_0221,2024-05,47491.07,34426.6,13064.47,0.275,32.79510506600465,0.7249067667003123,Moderate
user_0221,2024-06,46354.6,37997.43,8357.17,0.18,34.26155246556097,0.8197122270318754,Moderate
user_0221,2024-07,49536.07,33716.06,15820.01,0.319,32.59064480505577,0.6806365725678136,Moderate
user_0221,2024-08,45220.7,35681.85,9538.85,0.211,35.561964895975954,0.7890601306509323,Moderate
user_0221,2024-09,48497.7,34260.61,14237.09,0.294,35.150570764142856,0.7064377562386691,Moderate
user_0221,2024-10,48910.41,32173.08,16737.33,0.342,34.947333191784665,0.6577962177734982,Moderate
user_0221,2024-11,46621.35,33129.7,13491.66,0.289,32.94697308652537,0.7106120846853425,Moderate
user_0221,2024-12,47420.78,35090.5,12330.28,0.26,33.15887683790026,0.7399814814097477,Moderate
user_0222,2024-01,74140.04,50983.49,23156.55,0.312,13.643436784725635,0.6876647478454972,Needs Improvement
user_0222,2024-02,78781.91,46465.77,32316.14,0.41,12.674098535212622,0.5898025162424559,Needs Improvement
user_0222,2024-03,74488.41,44922.94,29565.46,0.397,13.072760512929808,0.6030863993594322,Needs Improvement
user_0222,2024-04,77460.49,50433.88,27026.61,0.349,13.24038551023633,0.651091624926455,Needs Improvement
user_0222,2024-05,75060.75,46798.81,28261.95,0.377,13.242077804796304,0.6234790537914184,Needs Improvement
user_0222,2024-06,75498.55,45658.58,29839.97,0.395,12.842561601497978,0.6047610342646732,Needs Improvement
user_0222,2024-07,74905.54,44454.19,30451.35,0.407,13.435378656301015,0.5934700031858897,Needs Improvement
user_0222,2024-08,79359.26,45727.63,33631.63,0.424,12.439942722702476,0.5762104060246275,Needs Improvement
user_0222,2024-09,78483.24,45647.97,32835.27,0.418,12.867402197561582,0.5816270168616183,Needs Improvement
user_0222,2024-10,73311.55,45790.79,27520.76,0.375,13.386948703195525,0.6246054104800609,Needs Improvement
user_0222,2024-11,78985.85,45604.92,33380.93,0.423,12.792589546945761,0.577380917678394,Needs Improvement
user_0222,2024-12,73848.91,44317.19,29531.72,0.4,13.646118531811602,0.6001062118757534,Needs Improvement
user_0223,2024-01,55771.92,44664.96,11106.96,0.199,28.120280042160235,0.8008502561445413,Moderate
user_0223,2024-02,56785.06,47009.06,9776.0,0.172,26.06865651343976,0.8278420045560783,Moderate
user_0223,2024-03,53197.47,45664.26,7533.2,0.142,27.052667581439398,0.8583916754593481,Moderate
user_0223,2024-04,57567.11,45757.27,11809.84,0.205,28.643624425681917,0.7948509576405571,Moderate
user_0223,2024-05,53277.86,47516.13,5761.73,0.108,26.903630371319647,0.8918550806159181,Moderate
user_0223,2024-06,57606.0,41259.72,16346.29,0.284,27.43775966574383,0.7162398468237475,Moderate
user_0223,2024-07,56525.67,43695.37,12830.3,0.227,27.30557266607202,0.7730181992016403,Moderate
user_0223,2024-08,57588.38,43630.4,13957.98,0.242,27.678084705171017,0.7576250246791073,Moderate
user_0223,2024-09,52471.09,47323.49,5147.6,0.098,27.798876736569667,0.9018964716694529,Moderate
user_0223,2024-10,54390.34,40006.08,14384.26,0.264,27.64410840025179,0.7355364799270704,Moderate
user_0223,2024-11,52241.08,39873.51,12367.57,0.237,27.711028791295725,0.7632596018241594,Moderate
user_0223,2024-12,53209.6,41562.66,11646.94,0.219,27.812856800285637,0.7811121026725433,Moderate
user_0224,2024-01,77600.68,65669.73,11930.95,0.154,36.46327327181425,0.8462519388900385,Needs Improvement
user_0224,2024-02,81877.05,70422.43,11454.62,0.14,38.623628163580065,0.8600997150612971,Needs Improvement
user_0224,2024-03,79237.66,62611.55,16626.11,0.21,36.19592980285204,0.7901741516043059,Needs Improvement
user_0224,2024-04,80625.97,74298.15,6327.82,0.078,36.72135447461265,0.9215162983584936,Needs Improvement
user_0224,2024-05,79249.92,62770.34,16479.58,0.208,38.186928950990385,0.7920555235406361,Needs Improvement
user_0224,2024-06,82686.84,70165.47,12521.37,0.151,39.15263896241762,0.8485687885702707,Needs Improvement
user_0224,2024-07,81115.55,63228.31,17887.24,0.221,36.992204107905835,0.7794844806976023,Needs Improvement
user_0224,2024-08,82545.16,69758.78,12786.38,0.155,37.9051546266727,0.8450984012654585,Needs Improvement
user_0224,2024-09,82711.95,70089.89,12622.07,0.153,39.228950492310155,0.8473972978651517,Needs Improvement
user_0224,2024-10,81924.48,72016.43,9908.05,0.121,36.83841460096608,0.8790587260534014,Needs Improvement
user_0224,2024-11,82673.11,73702.62,8970.49,0.109,37.35620532066789,0.8914944453779902,Needs Improvement
user_0224,2024-12,83492.86,71282.27,12210.59,0.146,36.12353759273924,0.853752928898833,Needs Improvement
user_0225,2024-01,61605.03,40080.38,21524.65,0.349,14.301498185018657,0.650602402417112,Needs Improvement
user_0225,2024-02,63009.88,39903.23,23106.65,0.367,13.146199754386023,0.6332852571920584,Needs Improvement
user_0225,2024-03,61684.26,41938.89,19745.37,0.32,13.027541875251588,0.6798961516560257,Needs Improvement
user_0225,2024-04,61361.42,42310.73,19050.69,0.31,13.11795081152751,0.6895331416790116,Needs Improvement
user_0225,2024-05,62951.9,46874.62,16077.29,0.255,14.013584292043507,0.7446099778509597,Needs Improvement
user_0225,2024-06,63077.18,40827.43,22249.75,0.353,13.339969722840085,0.6472614930806699,Needs Improvement
user_0225,2024-07,59325.86,45576.05,13749.81,0.232,14.274989104948203,0.7682324792213373,Needs Improvement
user_0225,2024-08,62431.99,46583.68,15848.31,0.254,13.852504573338878,0.7461508059728311,Needs Improvement
user_0225,2024-09,60420.48,42638.95,17781.53,0.294,13.082761672770324,0.7057035362052558,Needs Improvement
user_0225,2024-10,58243.84,44973.68,13270.16,0.228,13.578875395154876,0.772162011310576,Needs Improvement
user_0225,2024-11,61426.03,43780.71,17645.32,0.287,13.35882857375729,0.7127387801219128,Needs Improvement
user_0225,2024-12,60959.65,43028.47,17931.18,0.294,13.51055811236362,0.7058517188999277,Needs Improvement
user_0226,2024-01,48937.54,30780.13,18157.41,0.371,32.004304395825166,0.6289676890188324,Moderate
user_0226,2024-02,49292.43,33360.51,15931.92,0.323,32.91270137269088,0.6767877582252317,Moderate
user_0226,2024-03,46326.42,28192.83,18133.59,0.391,30.919155195348445,0.6085692023295212,Moderate
user_0226,2024-04,46367.69,33628.62,12739.07,0.275,32.14874128053756,0.7252597975892342,Moderate
user_0226,2024-05,45433.56,28816.97,16616.58,0.366,30.585319695266758,0.6342662522882824,Moderate
user_0226,2024-06,48035.41,32547.24,15488.17,0.322,32.81520805110695,0.677567626580039,Moderate
user_0226,2024-07,49506.36,29229.3,20277.05,0.41,31.073435322611896,0.5904151592956872,Moderate
user_0226,2024-08,46185.68,30205.69,15979.99,0.346,32.98949319427547,0.6540054627603507,Moderate
user_0226,2024-09,47773.15,32564.51,15208.64,0.318,31.644701692355195,0.6816487444969265,Moderate
user_0226,2024-10,45182.98,28374.44,16808.53,0.372,31.796124993844153,0.6279897102489211,Moderate
user_0226,2024-11,48454.42,29314.01,19140.41,0.395,32.37892076657803,0.6049811583425563,Moderate
user_0226,2024-12,48890.07,30536.02,18354.05,0.375,32.45655756195699,0.6245852534132699,Moderate
user_0227,2024-01,75580.69,66545.11,9035.58,0.12,37.31065567398147,0.8804511662599568,Moderate
user_0227,2024-02,80067.11,62266.44,17800.67,0.222,36.02762434146677,0.7776780765778918,Moderate
user_0227,2024-03,73761.31,60450.34,13310.97,0.18,37.054010173945365,0.8195399011429614,Moderate
user_0227,2024-04,79495.67,62898.8,16596.88,0.209,35.18720254869187,0.7912228938678533,Moderate
user_0227,2024-05,74673.1,63675.58,10997.52,0.147,35.58999301227605,0.8527244372451659,Moderate
user_0227,2024-06,74279.93,67285.74,6994.19,0.094,34.561967073201785,0.9058401248444523,Moderate
user_0227,2024-07,76612.45,68028.28,8584.17,0.112,35.501216443592625,0.8879533381043166,Moderate
user_0227,2024-08,77101.32,66423.66,10677.66,0.138,36.914530273902145,0.8615113824325673,Moderate
user_0227,2024-09,75899.83,62281.62,13618.21,0.179,37.572117597863404,0.820576510825257,Moderate
user_0227,2024-10,78285.35,61956.2,16329.15,0.209,34.907935073716864,0.7914150551838068,Moderate
user_0227,2024-11,73045.4,59039.38,14006.02,0.192,36.652238414869196,0.8082559053522941,Moderate
user_0227,2024-12,72891.67,62157.6,10734.07,0.147,37.27140623642841,0.8527394056412343,Moderate
user_0228,2024-01,78365.86,56843.37,21522.49,0.275,30.303017858905008,0.725358814937857,Moderate
user_0228,2024-02,77977.64,56470.92,21506.72,0.276,30.309848963017394,0.7241938109551455,Moderate
user_0228,2024-03,79190.83,50872.22,28318.6,0.358,29.63991266554408,0.6424004377063738,Moderate
user_0228,2024-04,83382.97,55507.51,27875.46,0.334,28.609602871232152,0.6656936423659425,Moderate
user_0228,2024-05,81473.57,53213.46,28260.11,0.347,29.84771472393799,0.6531376528105258,Moderate
user_0228,2024-06,81884.09,54161.09,27723.0,0.339,30.505670401595477,0.6614360904526545,Moderate
user_0228,2024-07,81788.81,55242.44,26546.36,0.325,28.544149911387347,0.6754279347203807,Moderate
user_0228,2024-08,82699.28,58707.41,23991.87,0.29,28.50325174669075,0.7098902029100304,Moderate
user_0228,2024-09,79917.23,51395.67,28521.55,0.357,30.329803586372595,0.643111348465843,Moderate
user_0228,2024-10,81784.6,50121.24,31663.35,0.387,30.69213356021055,0.6128445343030828,Moderate
user_0228,2024-11,77458.73,57210.04,20248.7,0.261,29.44976080967175,0.7385873036681091,Moderate
user_0228,2024-12,78637.29,50308.67,28328.63,0.36,28.59390268540489,0.6397558287929812,Moderate
user_0229,2024-01,67108.92,43637.16,23471.76,0.35,31.481539082558506,0.6502438376886125,Moderate
user_0229,2024-02,63482.06,39506.07,23975.99,0.378,33.51555800713677,0.62231862511184,Moderate
user_0229,2024-03,67439.07,39386.15,28052.92,0.416,32.91519163333818,0.5840257044069254,Moderate
user_0229,2024-04,63297.01,46689.91,16607.1,0.262,34.05000677207356,0.7376321440471093,Moderate
user_0229,2024-05,67348.93,46883.82,20465.1,0.304,33.737012024907514,0.6961332046175334,Moderate
user_0229,2024-06,68209.46,43803.73,24405.74,0.358,32.08346448472369,0.6421942698622644,Moderate
user_0229,2024-07,64176.15,41708.39,22467.76,0.35,33.1384113481654,0.6499048029456055,Moderate
user_0229,2024-08,63878.03,41116.01,22762.02,0.356,32.613501530894204,0.6436643775087595,Moderate
user_0229,2024-09,64276.87,43967.34,20309.53,0.316,34.10254732990343,0.684030474675692,Moderate
user_0229,2024-10,67678.18,44639.4,23038.77,0.34,32.98864812512373,0.659583419426277,Moderate
user_0229,2024-11,65960.21,40493.25,25466.96,0.386,34.00941366806562,0.6139042490737986,Moderate
user_0229,2024-12,64379.14,39670.22,24708.91,0.384,33.535999663400446,0.6161968581238905,Moderate
user_0230,2024-01,29746.31,26280.88,3465.43,0.116,46.5380492467588,0.8835005532909169,Needs Improvement
user_0230,2024-02,29627.8,25209.05,4418.74,0.149,46.66564994595742,0.85085823146885,Needs Improvement
user_0230,2024-03,31225.2,28789.87,2435.33,0.078,48.22324710777253,0.9220075407043667,Needs Improvement
user_0230,2024-04,31895.16,25425.6,6469.56,0.203,47.989171906757804,0.7971616886143009,Needs Improvement
user_0230,2024-05,29669.82,27622.26,2047.56,0.069,48.45062705572875,0.9309885313613087,Needs Improvement
user_0230,2024-06,31091.85,28383.49,2708.36,0.087,49.06522267090812,0.912891695722561,Needs Improvement
user_0230,2024-07,31135.96,29319.83,1816.13,0.058,47.860589900991506,0.9416708529668948,Needs Improvement
user_0230,2024-08,30310.6,28146.3,2164.3,0.071,49.38563840640192,0.9285958037584575,Needs Improvement
user_0230,2024-09,29755.28,26303.81,3451.46,0.116,48.68491442370373,0.8840049696994987,Needs Improvement
user_0230,2024-10,30495.76,25236.41,5259.34,0.172,50.91500145429269,0.8275384674676539,Needs Improvement
user_0230,2024-11,31550.04,26871.35,4678.7,0.148,49.721454074456254,0.8517055661405794,Needs Improvement
user_0230,2024-12,31964.97,25009.3,6955.67,0.218,47.62277205426302,0.7823972389441721,Needs Improvement
user_0231,2024-01,60037.35,54399.27,5638.08,0.094,41.75163118322209,0.9060904979109535,Needs Improvement
user_0231,2024-02,62675.63,50866.72,11808.91,0.188,43.165685779870024,0.8115869561867455,Needs Improvement
user_0231,2024-03,58542.93,47986.62,10556.32,0.18,45.058568888077446,0.8196825074285893,Needs Improvement
user_0231,2024-04,62504.63,50443.13,12061.5,0.193,45.76278828576958,0.8070303428562818,Needs Improvement
user_0231,2024-05,61717.8,51135.12,10582.68,0.171,44.54392141745003,0.828531199877485,Needs Improvement
user_0231,2024-06,59393.39,51932.5,7460.89,0.126,41.847038472734404,0.8743817902982269,Needs Improvement
user_0231,2024-07,60955.37,46738.98,14216.39,0.233,45.17026131460361,0.766773727718749,Needs Improvement
user_0231,2024-08,61724.67,48630.5,13094.17,0.212,43.00996038793094,0.7878617063822194,Needs Improvement
user_0231,2024-09,59670.34,52321.98,7348.35,0.123,42.85099180183881,0.8768507940371583,Needs Improvement
user_0231,2024-10,60334.97,49253.75,11081.23,0.184,41.83584947499331,0.8163382513408063,Needs Improvement
user_0231,2024-11,56808.08,47235.09,9572.98,0.169,45.0615320154581,0.8314855459035689,Needs Improvement
user_0231,2024-12,62540.6,50579.89,11960.71,0.191,43.83753288499454,0.8087528513665406,Needs Improvement
user_0232,2024-01,80354.9,51422.23,28932.67,0.36,32.648121308783814,0.6399389227061043,Needs Improvement
user_0232,2024-02,84222.91,55313.51,28909.4,0.343,32.82090912539472,0.6567513436125458,Needs Improvement
user_0232,2024-03,85500.25,46051.7,39448.56,0.461,33.42954571159782,0.5386147434478884,Needs Improvement
user_0232,2024-04,80054.2,49400.82,30653.38,0.383,32.74588982666958,0.6170921731212572,Needs Improvement
user_0232,2024-05,82241.2,50063.04,32178.17,0.391,33.17598100972569,0.6087342459786674,Needs Improvement
user_0232,2024-06,84601.14,55166.84,29434.3,0.348,33.514505400883756,0.6520815481905488,Needs Improvement
user_0232,2024-07,80733.86,48568.53,32165.32,0.398,35.04932818761756,0.6015881902097941,Needs Improvement
user_0232,2024-08,83893.26,50444.69,33448.58,0.399,32.664985265979865,0.6012960467634444,Needs Improvement
user_0232,2024-09,82877.78,48647.63,34230.15,0.413,35.35115150409637,0.5869803869384759,Needs Improvement
user_0232,2024-10,86495.7,46666.6,39829.1,0.46,33.90737372649823,0.5395251184095613,Needs Improvement
user_0232,2024-11,81006.36,49994.36,31012.0,0.383,35.12666815888101,0.6171658831828222,Needs Improvement
user_0232,2024-12,83525.72,49214.92,34310.79,0.411,32.86217286748082,0.5892187973011702,Needs Improvement
user_0233,2024-01,54641.9,33877.07,20764.83,0.38,37.73112138080537,0.6199833533137667,Moderate
user_0233,2024-02,51550.01,31958.15,19591.86,0.38,39.59259933889064,0.6199445646110909,Moderate
user_0233,2024-03,53155.29,32397.45,20757.84,0.391,37.93308671469688,0.6094868793721606,Moderate
user_0233,2024-04,54528.72,31996.91,22531.81,0.413,36.63583840895411,0.5867899709589615,Moderate
user_0233,2024-05,53499.3,34146.04,19353.26,0.362,38.6571801847987,0.6382521145935344,Moderate
user_0233,2024-06,55075.12,32202.27,22872.85,0.415,36.2446333532056,0.5846972818006456,Moderate
